,emotion,voc_channel,modality,intensity,actors,phrase,path
159,fearful,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-06-01-02-02-03.wav
160,fearful,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-06-02-01-01-03.wav
161,fearful,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-06-02-01-02-03.wav
162,fearful,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-06-02-02-01-03.wav
163,fearful,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-06-02-02-02-03.wav
164,disgust,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-07-01-01-01-03.wav
165,disgust,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-07-01-01-02-03.wav
166,disgust,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-07-01-02-01-03.wav
167,disgust,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-07-01-02-02-03.wav
168,disgust,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-07-02-01-01-03.wav
169,disgust,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-07-02-01-02-03.wav
170,disgust,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-07-02-02-01-03.wav
171,disgust,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-07-02-02-02-03.wav
172,surprised,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-08-01-01-01-03.wav
173,surprised,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-08-01-01-02-03.wav
174,surprised,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-08-01-02-01-03.wav
175,surprised,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-08-01-02-02-03.wav
176,surprised,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-08-02-01-01-03.wav
177,surprised,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-08-02-01-02-03.wav
178,surprised,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-08-02-02-01-03.wav
179,surprised,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_03\03-01-08-02-02-02-03.wav
180,neutral,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-01-01-01-01-04.wav
181,neutral,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-01-01-01-02-04.wav
182,neutral,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-01-01-02-01-04.wav
183,neutral,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-01-01-02-02-04.wav
184,calm,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-02-01-01-01-04.wav
185,calm,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-02-01-01-02-04.wav
186,calm,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-02-01-02-01-04.wav
187,calm,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-02-01-02-02-04.wav
188,calm,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-02-02-01-01-04.wav
189,calm,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-02-02-01-02-04.wav
190,calm,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-02-02-02-01-04.wav
191,calm,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-02-02-02-02-04.wav
192,happy,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-03-01-01-01-04.wav
193,happy,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-03-01-01-02-04.wav
194,happy,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-03-01-02-01-04.wav
195,happy,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-03-01-02-02-04.wav
196,happy,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-03-02-01-01-04.wav
197,happy,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-03-02-01-02-04.wav
198,happy,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-03-02-02-01-04.wav
199,happy,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-03-02-02-02-04.wav
200,sad,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-04-01-01-01-04.wav
201,sad,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-04-01-01-02-04.wav
202,sad,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-04-01-02-01-04.wav
203,sad,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-04-01-02-02-04.wav
204,sad,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-04-02-01-01-04.wav
205,sad,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-04-02-01-02-04.wav
206,sad,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-04-02-02-01-04.wav
207,sad,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-04-02-02-02-04.wav
208,angry,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-05-01-01-01-04.wav
209,angry,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-05-01-01-02-04.wav
210,angry,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-05-01-02-01-04.wav
211,angry,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-05-01-02-02-04.wav
212,angry,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-05-02-01-01-04.wav
213,angry,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-05-02-01-02-04.wav
214,angry,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-05-02-02-01-04.wav
215,angry,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-05-02-02-02-04.wav
216,fearful,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-06-01-01-01-04.wav
217,fearful,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-06-01-01-02-04.wav
218,fearful,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-06-01-02-01-04.wav
219,fearful,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-06-01-02-02-04.wav
220,fearful,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-06-02-01-01-04.wav
221,fearful,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-06-02-01-02-04.wav
222,fearful,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-06-02-02-01-04.wav
223,fearful,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-06-02-02-02-04.wav
224,disgust,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-07-01-01-01-04.wav
225,disgust,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-07-01-01-02-04.wav
226,disgust,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-07-01-02-01-04.wav
227,disgust,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-07-01-02-02-04.wav
228,disgust,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-07-02-01-01-04.wav
229,disgust,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-07-02-01-02-04.wav
230,disgust,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-07-02-02-01-04.wav
231,disgust,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-07-02-02-02-04.wav
232,surprised,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-08-01-01-01-04.wav
233,surprised,speech,audio only,normal,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-08-01-01-02-04.wav
234,surprised,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-08-01-02-01-04.wav
235,surprised,speech,audio only,normal,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-08-01-02-02-04.wav
236,surprised,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-08-02-01-01-04.wav
237,surprised,speech,audio only,strong,female,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-08-02-01-02-04.wav
238,surprised,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-08-02-02-01-04.wav
239,surprised,speech,audio only,strong,female,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_04\03-01-08-02-02-02-04.wav
240,neutral,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-01-01-01-01-05.wav
241,neutral,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-01-01-01-02-05.wav
242,neutral,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-01-01-02-01-05.wav
243,neutral,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-01-01-02-02-05.wav
244,calm,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-02-01-01-01-05.wav
245,calm,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-02-01-01-02-05.wav
246,calm,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-02-01-02-01-05.wav
247,calm,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-02-01-02-02-05.wav
248,calm,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-02-02-01-01-05.wav
249,calm,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-02-02-01-02-05.wav
250,calm,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-02-02-02-01-05.wav
251,calm,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-02-02-02-02-05.wav
252,happy,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-03-01-01-01-05.wav
253,happy,speech,audio only,normal,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-03-01-01-02-05.wav
254,happy,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-03-01-02-01-05.wav
255,happy,speech,audio only,normal,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-03-01-02-02-05.wav
256,happy,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-03-02-01-01-05.wav
257,happy,speech,audio only,strong,male,Kids are talking by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-03-02-01-02-05.wav
258,happy,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-03-02-02-01-05.wav
259,happy,speech,audio only,strong,male,Dogs are sitting by the door,C:\Users\mary-\PycharmProjects\emotion\Emotion_Recognition\data\data\Actor_05\03-01-03-02-02-02-05.wav
